DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS,ID DEPARTAMENTO,HORA DEMANDA MÁXIMA,CATEGORIA_ZNI
CHOCO,27077,BAJO BAUDO (PIZARRO),27077029,FIRME DE USARGA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,3,1039,333,8.02,Viernes,2020-01-17 20:45:00,6.15,27,20:45:00,0
CHOCO,27077,BAJO BAUDO (PIZARRO),27077026,GUINEAL (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,3,5926,2553,30.5,Viernes,2020-01-17 20:45:00,8.26,27,20:45:00,0
CHOCO,27077,BAJO BAUDO (PIZARRO),27077011,PILIZA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,3,4166,1935,32.0,Viernes,2020-01-17 20:45:00,5.34,27,20:45:00,0
CHOCO,27077,BAJO BAUDO (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,3,213596,95092,478.37,Viernes,2020-01-17 20:45:00,22.18,27,20:45:00,2
CHOCO,27077,BAJO BAUDO (PIZARRO),27077016,SIVIRU (BAJO BAUDÓ - CHOCÓ),2023,3,7066,2655,43.56,Viernes,2020-01-17 20:45:00,7.55,27,20:45:00,0
CHOCO,27077,BAJO BAUDO (PIZARRO),27077916,TERRON (BAJO BAUDÓ - CHOCÓ),2023,3,2345,1137,32.74,Viernes,2020-01-17 20:45:00,3.48,27,20:45:00,0
CHOCO,27099,BOJAYA (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2023,3,99574,31581,249.5,Viernes,2020-01-17 20:45:00,16.43,27,20:45:00,2
CHOCO,27099,BOJAYA (BELLAVISTA),27099005,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2023,3,12634,6282,67.2,Viernes,2020-01-17 20:45:00,7.5,27,20:45:00,0
CHOCO,27099,BOJAYA (BELLAVISTA),27099030,PIEDRA CANDELA (BOJAYÁ - CHOCÓ),2023,3,7454,3341,42.49,Viernes,2020-01-17 20:45:00,9.17,27,20:45:00,0
CHOCO,27250,EL LITORAL DEL SAN JUAN,27250002,CUCURRUPÍ (EL LITORAL DEL SAN JUAN - CHOCÓ),2023,3,2161,715,17.47,Viernes,2020-01-17 20:45:00,4.56,27,20:45:00,0
CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2023,3,85802,45692,224.66,Viernes,2020-01-17 20:45:00,17.08,27,20:45:00,2
CHOCO,27372,JURADO,27372000,JURADÓ (JURADÓ - CHOCÓ),2023,3,178818,72656,323.36,Viernes,2020-01-17 20:45:00,23.54,27,20:45:00,2
CHOCO,27425,MEDIO ATRATO (BETE),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2023,3,8896,4537,68.0,Viernes,2020-01-17 20:45:00,7.58,27,20:45:00,0
CHOCO,27450,MEDIO SAN JUAN,27450016,MACEDONIA (MEDIO SAN JUAN - CHOCÓ),2023,3,0,0,0.0,Viernes,2020-01-17 20:45:00,0.0,27,20:45:00,0
CHOCO,27495,NUQUI,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2023,3,2891,697,11.41,Viernes,2020-01-17 20:45:00,9.15,27,20:45:00,0
CHOCO,27001,QUIBDO,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2023,3,9585,3426,53.86,Viernes,2020-01-17 20:45:00,8.12,27,20:45:00,0
CHOCO,27615,RIOSUCIO,27615912,MARCIAL (RIOSUCIO - CHOCÓ),2023,3,190,111,4.49,Viernes,2020-01-17 20:45:00,1.34,27,20:45:00,0
CHOCO,27615,RIOSUCIO,27615930,PEÑAS BLANCAS (RIOSUCIO - CHOCÓ),2023,3,19,7,1.79,Viernes,2020-01-17 20:45:00,0.0,27,20:45:00,0
CHOCO,27800,UNGUIA,27800001,BALBOA (UNGUÍA - CHOCÓ),2023,3,21678,8654,80.81,Viernes,2020-01-17 20:45:00,11.03,27,20:45:00,0
CHOCO,27800,UNGUIA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2023,3,16786,4111,94.34,Viernes,2020-01-17 20:45:00,8.3,27,20:45:00,0
CHOCO,27800,UNGUIA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2023,3,417786,149595,834.77,Viernes,2020-01-17 20:45:00,22.13,27,20:45:00,2
GUAINIA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2023,3,68624,18304,184.9,Sábado,2020-02-01 18:45:00,16.13,94,18:45:00,2
GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2023,3,84855,29197,202.84,Sábado,2020-02-15 19:15:00,18.12,95,19:15:00,2
LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2023,3,61337,11434,331.78,Sábado,2020-01-11 19:30:00,10.08,44,19:30:00,0
MAGDALENA,47189,CIENAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2023,3,96521,33853,193.02,Miércoles,2020-01-22 19:00:00,23.29,47,19:00:00,2
META,50325,MAPIRIPAN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2023,3,179782,69028,349.8,Miércoles,2020-01-08 18:30:00,23.55,50,18:30:00,2
NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2023,3,23633,9050,105.6,Viernes,2020-01-31 18:45:00,9.07,52,18:45:00,0
NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2023,3,3945,2490,29.12,Viernes,2020-01-31 18:45:00,6.22,52,18:45:00,0
NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2023,3,12684,4642,64.0,Viernes,2020-01-31 18:45:00,9.46,52,18:45:00,0
NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2023,3,0,0,3.0,Viernes,2020-01-31 18:45:00,0.0,52,18:45:00,0
NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2023,3,2213,733,10.86,Viernes,2020-01-31 18:45:00,8.45,52,18:45:00,0
NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2023,3,7359,2969,44.86,Viernes,2020-01-31 18:45:00,7.24,52,18:45:00,0
NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2023,3,5455,3019,38.05,Viernes,2020-01-31 18:45:00,7.35,52,18:45:00,0
NARIÑO,52427,MAGÜI,52427901,ALTO ESTERO (MAGÜÍ - NARIÑO),2023,3,496,167,23.83,Viernes,2020-01-31 18:45:00,1.22,52,18:45:00,0
NARIÑO,52427,MAGÜI,52427913,LA ISLA (MAGÜÍ - NARIÑO),2023,3,963,479,11.05,Viernes,2020-01-31 18:45:00,5.15,52,18:45:00,0
NARIÑO,52427,MAGÜI,52427013,LA LOMA (MAGÜÍ - NARIÑO),2023,3,775,351,15.46,Viernes,2020-01-31 18:45:00,3.33,52,18:45:00,0
NARIÑO,52427,MAGÜI,52427915,LAS LAJAS (MAGÜÍ - NARIÑO),2023,3,2767,868,24.29,Viernes,2020-01-31 18:45:00,7.09,52,18:45:00,0
NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2023,3,2378,639,15.84,Viernes,2020-01-31 18:45:00,5.37,52,18:45:00,0
NARIÑO,52835,SAN ANDRES DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2023,3,7546,2970,57.6,Viernes,2020-01-31 18:45:00,5.53,52,18:45:00,0
NARIÑO,52696,SANTA BARBARA (ISCUANDE),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2023,3,3237,5629,22.05,Viernes,2020-01-31 18:45:00,5.49,52,18:45:00,0
NARIÑO,52696,SANTA BARBARA (ISCUANDE),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2023,3,3097,1460,14.98,Viernes,2020-01-31 18:45:00,9.09,52,18:45:00,0
PUTUMAYO,86573,PUERTO LEGUIZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2023,3,3091,1766,25.6,Viernes,2020-02-28 19:45:00,5.28,86,19:45:00,0
PUTUMAYO,86573,PUERTO LEGUIZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2023,3,947979,302017,1945.33,Viernes,2020-02-28 19:45:00,23.25,86,19:45:00,2
VALLE DEL CAUCA,76109,BUENAVENTURA,76109069,PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA),2023,3,11427,350,61.82,Viernes,2020-01-31 23:45:00,10.07,76,23:45:00,0
VALLE DEL CAUCA,76109,BUENAVENTURA,76109105,PITAL (BUENAVENTURA - VALLE DEL CAUCA),2023,3,2959,497,17.16,Viernes,2020-01-31 23:45:00,7.05,76,23:45:00,0
VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2023,3,106362,36271,206.45,Viernes,2020-01-31 23:45:00,23.47,76,23:45:00,2
VALLE DEL CAUCA,76109,BUENAVENTURA,76109030,PUNTA SOLDADO (BUENAVENTURA - VALLE DEL CAUCA),2023,3,4979,2103,24.9,Viernes,2020-01-31 23:45:00,12.01,76,23:45:00,0
VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2023,3,6599,2840,32.22,Viernes,2020-01-31 23:45:00,8.05,76,23:45:00,0
VAUPES,97161,CARURU,97161000,CARURÚ (CARURÚ - VAUPÉS),2023,3,26624,10338,89.06,Jueves,2020-02-27 19:00:00,12.1,97,19:00:00,0
VAUPES,97001,MITU,97001000,MITÚ (MITÚ - VAUPÉS),2023,3,1458176,399178,2924.56,Jueves,2020-02-27 19:00:00,23.59,97,19:00:00,2
VAUPES,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2023,3,33885,10226,134.82,Jueves,2020-02-27 19:00:00,11.03,97,19:00:00,0
VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2023,3,347049,139018,668.36,Viernes,2020-02-14 18:30:00,23.52,99,18:30:00,2
VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2023,3,407790,162183,760.04,Viernes,2020-02-14 18:30:00,24.0,99,18:30:00,2
VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2023,3,2713999,848320,5011.6,Viernes,2020-02-14 18:30:00,23.58,99,18:30:00,2
AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2023,4,3757604,1047263,7680.68,Domingo,2020-02-16 14:15:00,24.0,91,14:15:00,2
AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2023,4,115634,41170,234.61,Domingo,2020-02-16 14:15:00,24.0,91,14:15:00,2
AMAZONAS,91798,TARAPACA (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2023,4,27679,12805,116.73,Domingo,2020-02-16 14:15:00,10.15,91,14:15:00,0
ANTIOQUIA,5873,VIGIA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2023,4,4117,807,52.7,Jueves,2020-01-23 21:45:00,508.0,5,21:45:00,2
"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2023,4,1160243,251263,1954.0,Viernes,2020-02-28 19:00:00,24.0,88,19:00:00,2
GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2023,4,80666,29742,199.32,Sábado,2020-02-15 19:15:00,18.01,95,19:15:00,2
"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRES,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2023,4,16724769,4518993,29088.7,Viernes,2020-02-28 19:00:00,24.0,88,19:00:00,1
BOLIVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2023,4,65449,38614,220.49,Jueves,2020-01-30 19:00:00,13.39,13,19:00:00,0
BOLIVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2023,4,4954,1982,19.71,Jueves,2020-01-30 19:00:00,11.2,13,19:00:00,0
BOLIVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2023,4,6741,2627,20.13,Jueves,2020-01-30 19:00:00,13.58,13,19:00:00,0
CAQUETA,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2023,4,18351,6956,101.76,Martes,2020-01-21 19:15:00,8.16,18,19:15:00,0
CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2023,4,13734,5352,39.96,Martes,2020-01-21 19:15:00,18.03,18,19:15:00,2
CAQUETA,18753,SAN VICENTE DEL CAGUAN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2023,4,5177,2164,45.0,Martes,2020-01-21 19:15:00,5.46,18,19:15:00,0
CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2023,4,6828,3179,45.34,Miércoles,2020-01-15 18:45:00,7.18,19,18:45:00,0
CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUÍ (GUAPI - CAUCA),2023,4,7455,3647,60.03,Miércoles,2020-01-15 18:45:00,5.18,19,18:45:00,0
CAUCA,19418,LOPEZ DE MICAY,19418011,DOS QUEBRADAS RÍO NAYA (LÓPEZ DE MICAY - CAUCA),2023,4,4506,1661,27.39,Miércoles,2020-01-15 18:45:00,7.13,19,18:45:00,0
CAUCA,19418,LOPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2023,4,4223,2097,31.14,Miércoles,2020-01-15 18:45:00,6.12,19,18:45:00,0
CAUCA,19418,LOPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARÉ (LÓPEZ DE MICAY - CAUCA),2023,4,6039,1778,44.99,Miércoles,2020-01-15 18:45:00,5.44,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2023,4,3800,1154,26.48,Miércoles,2020-01-15 18:45:00,5.59,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809003,COTEJE (TIMBIQUÍ - CAUCA),2023,4,6705,4514,32.88,Miércoles,2020-01-15 18:45:00,8.2,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2023,4,6201,2619,40.51,Miércoles,2020-01-15 18:45:00,6.34,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2023,4,34862,12076,170.37,Miércoles,2020-01-15 18:45:00,8.26,19,18:45:00,0
CAUCA,19809,TIMBIQUI,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2023,4,3907,2038,22.58,Miércoles,2020-01-15 18:45:00,6.48,19,18:45:00,0
CHOCO,27006,ACANDI,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2023,4,629767,202276,1475.76,Viernes,2020-01-17 20:45:00,20.27,27,20:45:00,2
CHOCO,27006,ACANDI,27006007,SAN FRANCISCO (ACANDÍ - CHOCÓ),2023,4,25371,9244,136.8,Viernes,2020-01-17 20:45:00,9.01,27,20:45:00,0
CHOCO,27025,ALTO BAUDO (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2023,4,50835,15895,118.89,Viernes,2020-01-17 20:45:00,23.59,27,20:45:00,2
CHOCO,27075,BAHIA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2023,4,175291,65889,380.69,Viernes,2020-01-17 20:45:00,23.4,27,20:45:00,2
CHOCO,27077,BAJO BAUDO (PIZARRO),27077029,FIRME DE USARGA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,4,597,206,6.42,Viernes,2020-01-17 20:45:00,3.52,27,20:45:00,0
CHOCO,27077,BAJO BAUDO (PIZARRO),27077026,GUINEAL (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,4,2833,1288,28.04,Viernes,2020-01-17 20:45:00,0.31,27,20:45:00,0
CHOCO,27077,BAJO BAUDO (PIZARRO),27077011,PILIZA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,4,2756,1837,38.4,Viernes,2020-01-17 20:45:00,3.49,27,20:45:00,0
CHOCO,27077,BAJO BAUDO (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,4,221687,97807,446.16,Viernes,2020-01-17 20:45:00,23.24,27,20:45:00,2
CHOCO,27077,BAJO BAUDO (PIZARRO),27077916,TERRON (BAJO BAUDÓ - CHOCÓ),2023,4,3950,1876,28.21,Viernes,2020-01-17 20:45:00,6.28,27,20:45:00,0
CHOCO,27099,BOJAYA (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2023,4,100105,31137,251.99,Viernes,2020-01-17 20:45:00,16.53,27,20:45:00,2
CHOCO,27099,BOJAYA (BELLAVISTA),27099030,PIEDRA CANDELA (BOJAYÁ - CHOCÓ),2023,4,7295,3267,33.46,Viernes,2020-01-17 20:45:00,9.23,27,20:45:00,0
CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2023,4,85347,47372,233.64,Viernes,2020-01-17 20:45:00,17.41,27,20:45:00,2
CHOCO,27372,JURADO,27372000,JURADÓ (JURADÓ - CHOCÓ),2023,4,178615,69357,370.72,Viernes,2020-01-17 20:45:00,23.29,27,20:45:00,2
CHOCO,27425,MEDIO ATRATO (BETE),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2023,4,9745,4156,56.0,Viernes,2020-01-17 20:45:00,9.28,27,20:45:00,0
CHOCO,27450,MEDIO SAN JUAN,27450016,MACEDONIA (MEDIO SAN JUAN - CHOCÓ),2023,4,0,0,0.0,Viernes,2020-01-17 20:45:00,0.0,27,20:45:00,0
CHOCO,27495,NUQUI,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2023,4,2362,932,11.4,Viernes,2020-01-17 20:45:00,12.16,27,20:45:00,0
CHOCO,27001,QUIBDO,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2023,4,6755,2435,48.46,Viernes,2020-01-17 20:45:00,6.2,27,20:45:00,0
CHOCO,27615,RIOSUCIO,27615912,MARCIAL (RIOSUCIO - CHOCÓ),2023,4,122,69,5.58,Viernes,2020-01-17 20:45:00,0.51,27,20:45:00,0
CHOCO,27615,RIOSUCIO,27615930,PEÑAS BLANCAS (RIOSUCIO - CHOCÓ),2023,4,114,46,2.04,Viernes,2020-01-17 20:45:00,0.9,27,20:45:00,0
CHOCO,27800,UNGUIA,27800001,BALBOA (UNGUÍA - CHOCÓ),2023,4,22569,8978,84.63,Viernes,2020-01-17 20:45:00,11.37,27,20:45:00,0
CHOCO,27800,UNGUIA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2023,4,16564,4076,96.8,Viernes,2020-01-17 20:45:00,8.41,27,20:45:00,0
CHOCO,27800,UNGUIA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2023,4,416394,147360,860.11,Viernes,2020-01-17 20:45:00,22.12,27,20:45:00,2
GUAINIA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2023,4,51123,12598,178.58,Sábado,2020-02-01 18:45:00,15.56,94,18:45:00,2
LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2023,4,58390,10988,341.28,Sábado,2020-01-11 19:30:00,12.13,44,19:30:00,0
MAGDALENA,47189,CIENAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2023,4,92907,32959,187.26,Miércoles,2020-01-22 19:00:00,22.47,47,19:00:00,2
META,50325,MAPIRIPAN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2023,4,162955,61120,345.4,Miércoles,2020-01-08 18:30:00,23.56,50,18:30:00,2
NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2023,4,18414,7060,115.2,Viernes,2020-01-31 18:45:00,6.56,52,18:45:00,0
NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2023,4,3370,2751,29.34,Viernes,2020-01-31 18:45:00,4.53,52,18:45:00,0
NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2023,4,9928,3132,56.0,Viernes,2020-01-31 18:45:00,7.36,52,18:45:00,0
NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2023,4,3385,2170,24.8,Viernes,2020-01-31 18:45:00,6.0,52,18:45:00,0
NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2023,4,6624,2615,44.93,Viernes,2020-01-31 18:45:00,7.01,52,18:45:00,0
NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2023,4,5260,2804,39.01,Viernes,2020-01-31 18:45:00,7.03,52,18:45:00,0
NARIÑO,52427,MAGÜI,52427901,ALTO ESTERO (MAGÜÍ - NARIÑO),2023,4,618,176,12.35,Viernes,2020-01-31 18:45:00,1.53,52,18:45:00,0
NARIÑO,52427,MAGÜI,52427013,LA LOMA (MAGÜÍ - NARIÑO),2023,4,791,404,8.11,Viernes,2020-01-31 18:45:00,4.02,52,18:45:00,0
NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2023,4,2820,744,16.94,Viernes,2020-01-31 18:45:00,6.56,52,18:45:00,0
NARIÑO,52835,SAN ANDRES DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2023,4,5522,2177,55.2,Viernes,2020-01-31 18:45:00,4.3,52,18:45:00,0
NARIÑO,52696,SANTA BARBARA (ISCUANDE),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2023,4,3299,5747,25.44,Viernes,2020-01-31 18:45:00,5.54,52,18:45:00,0
NARIÑO,52696,SANTA BARBARA (ISCUANDE),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2023,4,2694,1758,15.24,Viernes,2020-01-31 18:45:00,8.45,52,18:45:00,0
PUTUMAYO,86573,PUERTO LEGUIZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2023,4,3164,1859,25.6,Viernes,2020-02-28 19:45:00,5.56,86,19:45:00,0
PUTUMAYO,86573,PUERTO LEGUIZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2023,4,696773,247540,1741.17,Viernes,2020-02-28 19:45:00,23.25,86,19:45:00,2
VALLE DEL CAUCA,76109,BUENAVENTURA,76109069,PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA),2023,4,9219,246,43.49,Viernes,2020-01-31 23:45:00,8.29,76,23:45:00,0
VALLE DEL CAUCA,76109,BUENAVENTURA,76109105,PITAL (BUENAVENTURA - VALLE DEL CAUCA),2023,4,1205,147,12.25,Viernes,2020-01-31 23:45:00,4.0,76,23:45:00,0
VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2023,4,99985,35264,212.26,Viernes,2020-01-31 23:45:00,22.16,76,23:45:00,2
VALLE DEL CAUCA,76109,BUENAVENTURA,76109030,PUNTA SOLDADO (BUENAVENTURA - VALLE DEL CAUCA),2023,4,4269,1610,25.42,Viernes,2020-01-31 23:45:00,9.0,76,23:45:00,0
VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2023,4,6410,2725,35.2,Viernes,2020-01-31 23:45:00,8.06,76,23:45:00,0
VAUPES,97161,CARURU,97161000,CARURÚ (CARURÚ - VAUPÉS),2023,4,16139,6413,92.66,Jueves,2020-02-27 19:00:00,7.53,97,19:00:00,0
VAUPES,97001,MITU,97001000,MITÚ (MITÚ - VAUPÉS),2023,4,1337582,371098,2946.82,Jueves,2020-02-27 19:00:00,23.53,97,19:00:00,2
VAUPES,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2023,4,32641,10279,131.03,Jueves,2020-02-27 19:00:00,11.03,97,19:00:00,0
VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2023,4,314033,126900,686.84,Viernes,2020-02-14 18:30:00,23.49,99,18:30:00,2
VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2023,4,261782,104332,697.82,Viernes,2020-02-14 18:30:00,23.34,99,18:30:00,2
VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2023,4,2600678,810150,5179.68,Viernes,2020-02-14 18:30:00,23.59,99,18:30:00,2
AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2023,5,3904028,1064920,7567.36,Domingo,2020-02-16 14:15:00,23.57,91,14:15:00,2
AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2023,5,123168,42058,248.51,Domingo,2020-02-16 14:15:00,24.0,91,14:15:00,2
AMAZONAS,91798,TARAPACA (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2023,5,28273,12820,104.76,Domingo,2020-02-16 14:15:00,10.15,91,14:15:00,0
ANTIOQUIA,5873,VIGIA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2023,5,4558,847,63.07,Jueves,2020-01-23 21:45:00,4.32,5,21:45:00,0
"ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2023,5,1311980,282553,2168.79,Viernes,2020-02-28 19:00:00,24.0,88,19:00:00,2
